gender,city,state,zip,job,category,amt,is_fraud,age
F,Roma,TX,78584,IT trainer,shopping_pos,44.93,0,36
M,Westport,KY,40077,Pensions consultant,health_fitness,46.99,0,30
F,Elberta,MI,49628,"Exhibitions officer, museum/gallery",shopping_net,7.27,0,31
F,O Brien,TX,79539,Warden/ranger,gas_transport,91.37,0,43
F,Grandview,TX,76050,"Radiographer, therapeutic",shopping_net,6.55,0,34
M,Luzerne,MI,48636,General practice doctor,gas_transport,36.18,0,84
F,Metairie,LA,70003,Advertising account planner,kids_pets,43.07,0,75
M,Luray,MO,63453,Town planner,grocery_net,25.72,0,60
F,Clay Center,OH,43408,Insurance underwriter,gas_transport,87.83,0,61
F,Tupper Lake,NY,12986,Chartered loss adjuster,personal_care,47.85,0,50
F,Tupper Lake,NY,12986,Chartered loss adjuster,health_fitness,65.83,0,50
F,Walnut Ridge,AR,72476,"Engineer, control and instrumentation",food_dining,77.15,0,49
M,Harrington Park,NJ,7640,"Radiographer, diagnostic",misc_pos,5.69,0,61
F,Rule,TX,79548,"Physicist, medical",kids_pets,7.74,0,72
F,Topeka,KS,66618,Secondary school teacher,home,4.16,0,22
M,Doe Hill,VA,24433,Dance movement psychotherapist,misc_pos,39.26,0,40
F,Shields,ND,58569,Film/video editor,gas_transport,50.06,0,37
F,Phenix City,AL,36869,Chemical engineer,shopping_pos,9.11,0,42
F,Central,IN,47110,Counsellor,travel,1.73,0,71
F,Bowersville,OH,45307,Quantity surveyor,misc_pos,70.42,0,38
F,Whigham,GA,39897,"Editor, commissioning",misc_pos,63.27,0,76
F,Noonan,ND,58765,Industrial/product designer,food_dining,60.41,0,58
F,Corsica,PA,15829,Maintenance engineer,misc_pos,356.62,0,77
F,Utica,MO,64686,Land/geomatics surveyor,entertainment,43.15,0,54
F,Lomax,IL,61454,Environmental consultant,entertainment,16.09,0,54
M,Oakdale,NY,11769,"Biochemist, clinical",personal_care,37.29,0,73
M,Dumont,CO,80436,Mental health nurse,grocery_net,55.11,0,48
F,Bellmore,NY,11710,"Librarian, public",misc_pos,10.3,0,56
F,Smiths Grove,KY,42171,"Therapist, sports",shopping_pos,4.95,0,27
M,Churubusco,IN,46723,"Research officer, trade union",home,36.05,0,40
M,Riverton,WY,82501,"Lecturer, higher education",kids_pets,4.66,0,33
F,Manor,PA,15665,Public affairs consultant,health_fitness,20.2,0,85
F,Stephensport,KY,40170,Chartered public finance accountant,home,56.11,0,59
F,Hannawa Falls,NY,13647,Chief Executive Officer,shopping_pos,8.83,0,35
M,Freedom,WY,83120,"Education officer, museum",grocery_pos,101.07,0,59
M,Summerfield,TX,79085,Fisheries officer,shopping_net,94.2,0,34
M,Jordan Valley,OR,97910,Economist,kids_pets,40.7,0,33
F,Deltona,FL,32725,Commercial horticulturist,gas_transport,70.71,0,38
M,Cadiz,KY,42211,Commissioning editor,shopping_net,1.36,0,65
F,Houston,TX,77026,Animator,kids_pets,79.57,0,43
M,Mayersville,MS,39113,Technical brewer,grocery_pos,101.44,0,47
M,Pelham,NC,27311,Insurance underwriter,kids_pets,72.49,0,99
F,Knoxville,TN,37932,"Designer, industrial/product",grocery_net,41.22,0,32
M,Fenelton,PA,16034,Communications engineer,food_dining,51.97,0,50
M,Freedom,WY,83120,"Education officer, museum",entertainment,69.3,0,59
F,Plymouth,CT,6782,Herpetologist,health_fitness,24.17,0,53
M,Oconto Falls,WI,54154,Mining engineer,food_dining,36.48,0,51
M,San Antonio,TX,78214,Land,travel,3.28,0,31
F,Warren,OH,44483,Magazine features editor,food_dining,100.27,0,69
F,Sherman,TX,75092,Systems developer,grocery_net,34.16,0,56
M,Murfreesboro,TN,37132,"Journalist, newspaper",entertainment,25.39,0,48
M,Harper,TX,78631,"Pharmacist, community",misc_pos,33.62,0,33
F,Florence,MS,39073,Fine artist,entertainment,88.05,0,42
F,Phenix City,AL,36869,Chemical engineer,kids_pets,85.05,0,42
M,Dallas,TX,75236,"Designer, interior/spatial",shopping_pos,1.66,0,74
M,High Rolls Mountain Park,NM,88325,Naval architect,kids_pets,11.47,0,59
M,Naples,FL,34112,"Programme researcher, broadcasting/film/video",entertainment,44.17,0,47
F,Atglen,PA,19310,Product manager,personal_care,34.68,0,98
M,Paint Rock,AL,35764,Paediatric nurse,shopping_net,1.1,0,60
F,Red River,NM,87558,"Surveyor, land/geomatics",shopping_net,8.55,0,38
M,Highland,IN,46322,Community arts worker,health_fitness,231.44,0,44
F,Shields,ND,58569,Film/video editor,kids_pets,6.49,0,37
F,Miamisburg,OH,45342,"Investment banker, corporate",home,27.64,0,85
M,Fayetteville,NC,28314,"Scientist, research (maths)",health_fitness,14.74,0,33
M,Saint Petersburg,FL,33710,"Engineer, land",shopping_pos,2.63,0,37
F,Kansas City,MO,64114,Counsellor,health_fitness,32.28,0,39
F,Grand Ridge,FL,32442,Art gallery manager,misc_net,5.66,0,78
F,North Wilkesboro,NC,28659,Dispensing optician,shopping_net,261.21,0,42
F,Heart Butte,MT,59448,Water engineer,gas_transport,58.76,0,54
M,Clune,PA,15727,Race relations officer,grocery_pos,85.41,0,48
M,Avera,GA,30803,Claims inspector/assessor,health_fitness,72.39,0,40
M,San Diego,CA,92128,Chartered public finance accountant,grocery_pos,61.29,0,67
F,Sherman,TX,75092,Systems developer,personal_care,56.79,0,56
M,Churubusco,IN,46723,"Research officer, trade union",kids_pets,22.85,0,40
M,Huslia,AK,99746,"Engineer, civil (consulting)",shopping_net,8.18,0,61
F,Marathon,TX,79842,Lexicographer,health_fitness,197.83,0,36
F,Pembroke Township,IL,60958,"Psychotherapist, child",food_dining,6.87,0,22
F,East Andover,ME,4226,Animal nutritionist,travel,8.3,0,56
F,Darien,GA,31305,Tax adviser,health_fitness,6.6,0,59
F,Bonita Springs,FL,34135,Claims inspector/assessor,food_dining,69.29,0,35
M,Chester,MD,21619,Paediatric nurse,kids_pets,27.7,0,45
F,Sebring,FL,33872,Environmental consultant,kids_pets,40.27,0,40
F,Rosewood,OH,43070,Professor Emeritus,grocery_net,30.87,0,72
M,Bessemer,AL,35022,Radio broadcast assistant,grocery_pos,52.96,0,37
F,Sturgis,MS,39769,Medical physicist,food_dining,5.38,0,66
F,Heart Butte,MT,59448,Water engineer,grocery_net,42.48,0,54
F,Center Point,WV,26339,Chief Executive Officer,entertainment,9.54,0,55
M,Oak Hill,NY,12460,Glass blower/designer,shopping_pos,145.65,0,55
F,North Wilkesboro,NC,28659,Dispensing optician,grocery_net,57.35,0,42
M,Emporium,PA,15834,Public affairs consultant,shopping_pos,10.24,0,57
F,Marietta,SC,29661,Museum/gallery exhibitions officer,gas_transport,64.37,0,92
M,Highland,IN,46322,Community arts worker,home,12.13,0,44
F,Bradley,SC,29819,Research scientist (physical sciences),kids_pets,24.74,0,42
F,Cisco,IL,61830,Landscape architect,entertainment,155.16,0,66
F,Lawn,PA,17041,Special educational needs teacher,gas_transport,64.96,0,54
F,Tomahawk,WI,54487,Seismic interpreter,home,33.68,0,29
F,Manquin,VA,23106,"Engineer, automotive",food_dining,20.25,0,27
M,Springfield,GA,31329,"Therapist, occupational",shopping_pos,5.82,0,57
F,East Canaan,CT,6024,Comptroller,grocery_pos,81.45,0,39
F,Campbell,NE,68932,"Surveyor, minerals",food_dining,108.12,0,86
F,De Soto,KS,66018,Chief Executive Officer,shopping_pos,4.72,0,48
M,Farmington,NY,14425,Cytogeneticist,home,70.72,0,74
F,Scotia,SC,29939,Magazine features editor,personal_care,22.93,0,53
F,Paauilo,HI,96776,"Scientist, research (maths)",kids_pets,47.31,0,35
M,Newark Valley,NY,13811,Further education lecturer,gas_transport,57.45,0,32
M,Glendale,CA,91206,Advertising account planner,home,5.76,0,44
M,Maria Stein,OH,45860,"Designer, television/film set",kids_pets,36.25,0,83
M,Haw River,NC,27258,Paramedic,home,24.37,0,42
F,Whaleyville,MD,21872,Regulatory affairs officer,personal_care,110.15,0,41
F,Lowell,OR,97452,Systems analyst,entertainment,5.01,0,61
M,Waukesha,WI,53186,"Therapist, occupational",personal_care,105.51,0,80
M,Arvada,CO,80005,Hotel manager,personal_care,1.67,0,39
F,Henderson,WV,25106,Building services engineer,gas_transport,47.86,0,80
M,Grant,AL,35747,Curator,entertainment,14.32,0,54
F,Baton Rouge,LA,70808,"Designer, furniture",entertainment,84.13,0,49
F,Altair,TX,77412,"Editor, film/video",kids_pets,18.78,0,43
M,Emmons,MN,56029,Communications engineer,grocery_net,50.16,0,58
F,Stirling,NJ,7980,Science writer,home,50.45,0,57
F,Morrisdale,PA,16858,Dispensing optician,shopping_pos,503.47,0,39
F,Ehrhardt,SC,29081,"Engineer, materials",food_dining,115.32,0,34
F,Lagrange,WY,82221,Product/process development scientist,food_dining,8.57,0,53
M,Thornville,OH,43076,Audiological scientist,home,9.87,0,43
M,Winfield,WV,25213,Exhibition designer,health_fitness,112.37,0,46
M,Pueblo,CO,81005,Further education lecturer,food_dining,19.79,0,38
M,Alexandria,VA,22311,"Scientist, biomedical",kids_pets,82.68,0,35
F,Noonan,ND,58765,Industrial/product designer,gas_transport,59.57,0,58
F,Walnut Ridge,AR,72476,"Engineer, control and instrumentation",health_fitness,87.0,0,49
F,Baton Rouge,LA,70808,"Designer, furniture",home,18.7,0,49
M,Vinton,CA,96135,Education administrator,misc_pos,263.38,0,60
F,Phoenix,AZ,85086,Counselling psychologist,grocery_net,22.39,0,27
F,Orient,WA,99160,Special educational needs teacher,health_fitness,24.69,0,48
F,Bagley,WI,53801,Risk analyst,kids_pets,66.42,0,52
F,Kingsford Heights,IN,46346,"Psychologist, forensic",gas_transport,71.18,0,28
F,Phenix City,AL,36869,Chemical engineer,personal_care,20.55,0,42
F,American Fork,UT,84003,Futures trader,grocery_pos,198.23,0,34
M,Southfield,MI,48034,"Engineer, automotive",entertainment,26.89,0,52
M,Fayetteville,NC,28314,"Scientist, research (maths)",home,48.72,0,33
F,Haynes,AR,72341,"Programmer, applications",home,6.7,0,63
F,Altair,TX,77412,"Editor, film/video",health_fitness,29.32,0,43
M,Armonk,NY,10504,Television/film/video producer,kids_pets,71.26,0,62
F,Napa,CA,94558,Airline pilot,grocery_pos,153.26,0,41
F,University,MS,38677,Curator,personal_care,53.4,0,25
M,Mc Nabb,IL,61335,Audiological scientist,home,4.26,0,70
F,Brandon,VT,5733,"Scientist, marine",kids_pets,17.66,0,51
F,Pecos,TX,79772,"Merchandiser, retail",shopping_pos,513.57,0,39
M,Linthicum Heights,MD,21090,"Conservator, furniture",gas_transport,70.89,0,102
F,Albuquerque,NM,87116,Charity officer,grocery_pos,87.84,0,59
F,Irvine,PA,16329,Chief Marketing Officer,personal_care,28.84,0,54
M,Nazareth,TX,79063,Petroleum engineer,health_fitness,72.82,0,46
M,Brinson,GA,39825,"Engineer, broadcasting (operations)",health_fitness,339.83,0,91
M,Ferney,SD,57439,Bookseller,kids_pets,46.34,0,36
M,Shippingport,PA,15077,Secretary/administrator,entertainment,70.54,0,48
M,Pikesville,MD,21208,Company secretary,kids_pets,51.43,0,49
F,Milford,OH,45150,Hospital doctor,health_fitness,1.81,0,30
F,Pembroke Township,IL,60958,"Psychotherapist, child",food_dining,1.2,0,22
F,Clarksville,TN,37040,Pathologist,health_fitness,3.25,0,52
M,Vinton,CA,96135,Education administrator,health_fitness,13.95,0,60
F,Albany,NY,12222,"Designer, textile",shopping_net,342.66,0,87
F,Randolph,OH,44265,Mechanical engineer,shopping_net,5.07,0,66
F,Tulsa,OK,74131,"Teacher, special educational needs",home,45.53,0,55
M,Pittsburgh,PA,15217,"Scientist, marine",gas_transport,66.11,0,53
F,Barneveld,NY,13304,IT trainer,grocery_net,64.8,0,32
M,Greenwich,NJ,8323,Insurance risk surveyor,personal_care,53.1,0,61
F,De Soto,KS,66018,Chief Executive Officer,personal_care,33.59,0,48
F,Paauilo,HI,96776,"Scientist, research (maths)",grocery_pos,97.35,0,35
F,Clayton,OK,74536,Occupational psychologist,shopping_pos,1.22,0,54
M,Elkhart,IA,50073,Trading standards officer,shopping_net,92.39,0,52
M,Ruckersville,VA,22968,"Designer, ceramics/pottery",health_fitness,104.61,0,51
F,Lanark Village,FL,32323,Television production assistant,shopping_pos,2.26,0,36
M,Helm,CA,93627,Early years teacher,shopping_pos,144.05,0,53
F,Fullerton,NE,68638,"Surveyor, mining",gas_transport,74.92,0,53
F,Wilmington,NC,28405,English as a second language teacher,food_dining,35.17,0,43
M,Belmont,NH,3220,"Scientist, research (medical)",shopping_pos,5.24,0,71
M,Cazenovia,WI,53924,Occupational hygienist,entertainment,78.83,0,42
M,Harper,TX,78631,"Pharmacist, community",gas_transport,68.16,0,33
M,Lima,OH,45801,"Copywriter, advertising",misc_pos,2.0,0,34
F,Jones,AL,36749,Materials engineer,misc_net,118.55,0,55
F,Houston,TX,77007,"Copywriter, advertising",health_fitness,50.18,0,42
M,Scarborough,ME,4074,Make,shopping_net,421.0,0,93
F,Cromona,KY,41810,Chief Financial Officer,gas_transport,64.05,0,66
M,Haw River,NC,27258,Paramedic,shopping_net,9.01,0,42
F,Wheaton,MO,64874,Production manager,gas_transport,43.29,0,41
F,Paradise Valley,AZ,85253,Building surveyor,shopping_pos,4.33,0,91
M,Muskegon,MI,49440,Historic buildings inspector/conservation officer,personal_care,80.32,0,31
F,Indianapolis,IN,46254,Firefighter,shopping_net,5.39,0,51
M,Bridger,MT,59014,Chartered loss adjuster,kids_pets,49.93,0,48
F,Lakeland,FL,33811,Clothing/textile technologist,grocery_net,30.13,0,47
F,Holstein,NE,68950,Telecommunications researcher,kids_pets,23.82,0,76
M,Milwaukee,WI,53228,"Accountant, chartered public finance",gas_transport,65.1,0,22
M,North Augusta,SC,29860,Secondary school teacher,shopping_net,1.28,0,84
F,Cromona,KY,41810,Chief Financial Officer,kids_pets,43.7,0,66
F,Uledi,PA,15484,Tree surgeon,misc_pos,2.04,0,43
F,Adams,WI,53910,Sport and exercise psychologist,home,119.45,0,80
F,Ash Flat,AR,72513,Hydrologist,grocery_pos,88.05,0,100
F,Esbon,KS,66941,Tourism officer,gas_transport,55.85,0,39
F,Bauxite,AR,72011,"Scientist, audiological",shopping_net,16.18,0,51
F,Tupper Lake,NY,12986,Chartered loss adjuster,food_dining,85.08,0,50
F,Hudson,KS,67545,Probation officer,grocery_pos,145.9,0,58
M,Shrewsbury,MA,1545,English as a second language teacher,shopping_pos,2.83,0,51
M,Dumont,CO,80436,Mental health nurse,personal_care,78.45,0,48
F,Basye,VA,22810,"Engineer, mining",misc_pos,2.64,0,54
M,Freedom,WY,83120,"Education officer, museum",entertainment,3.16,0,59
M,Hancock,MD,21750,Press photographer,kids_pets,225.28,0,42
M,Leo,IN,46765,Biomedical engineer,personal_care,41.84,0,32
F,Gardiner,OR,97441,"Engineer, maintenance",misc_net,28.5,0,70
M,Stillwater,OK,74074,Cabin crew,personal_care,71.66,0,78
M,Marion,CT,6444,Health service manager,entertainment,27.57,0,64
M,Atlantic,VA,23303,"Geologist, engineering",entertainment,78.34,0,40
F,Brantley,AL,36009,Exercise physiologist,misc_net,3.89,0,68
F,North Prairie,WI,53153,Applications developer,misc_net,160.17,0,84
F,Fordoche,LA,70732,Community education officer,shopping_net,251.76,0,75
M,Saint Bonaventure,NY,14778,Toxicologist,kids_pets,51.64,0,52
F,Miamisburg,OH,45342,"Investment banker, corporate",entertainment,4.5,0,85
M,Sacramento,CA,95842,Soil scientist,shopping_pos,9.55,0,60
F,Cranks,KY,40820,"Psychologist, counselling",health_fitness,182.9,0,59
M,Mc Nabb,IL,61335,Audiological scientist,grocery_pos,160.54,0,70
M,Mc Nabb,IL,61335,Audiological scientist,personal_care,19.16,0,70
F,Viola,AR,72583,Psychiatric nurse,shopping_pos,4.12,0,40
F,Santa Monica,CA,90403,"Civil engineer, contracting",entertainment,1.84,0,65
F,Stanchfield,MN,55080,"Lecturer, further education",gas_transport,38.53,0,31
M,Key West,FL,33040,Town planner,misc_net,1.12,0,39
F,Tomales,CA,94971,Occupational psychologist,entertainment,2.42,0,72
M,North Las Vegas,NV,89084,Catering manager,shopping_pos,2.48,0,66
M,Lahoma,OK,73754,Podiatrist,home,62.3,0,37
F,Notrees,TX,79759,Cytogeneticist,personal_care,6.22,0,57
M,Heiskell,TN,37754,"Geologist, wellsite",health_fitness,164.38,0,44
M,Big Indian,NY,12410,Psychiatrist,grocery_pos,122.02,0,95
M,Belmont,NH,3220,"Scientist, research (medical)",shopping_pos,5.89,0,71
M,Livonia,MI,48154,Horticultural consultant,misc_net,832.54,1,61
F,Battle Creek,IA,51006,"Teacher, early years/pre",grocery_net,15.56,0,29
F,Holcomb,KS,67851,Arboriculturist,entertainment,41.17,0,33
F,Ash Flat,AR,72513,Hydrologist,kids_pets,67.83,0,100
F,Paauilo,HI,96776,"Scientist, research (maths)",entertainment,60.55,0,35
M,Big Creek,KY,40914,"Psychologist, forensic",health_fitness,74.61,0,42
F,Phoenix,AZ,85020,Contractor,shopping_pos,8.33,0,45
F,Allentown,PA,18103,"Scientist, research (maths)",personal_care,61.26,0,28
F,North Tonawanda,NY,14120,Ambulance person,kids_pets,31.64,0,33
M,Methuen,MA,1844,Market researcher,entertainment,222.1,0,46
M,Spring Church,PA,15686,Public relations account executive,entertainment,105.6,0,29
M,Helm,CA,93627,Early years teacher,misc_pos,36.14,0,53
M,Warren,MI,48088,"Doctor, hospital",health_fitness,26.81,0,46
M,Humble,TX,77338,Tax adviser,food_dining,23.87,0,36
M,Springfield,GA,31329,"Therapist, occupational",misc_pos,616.81,0,57
F,Plainfield,NJ,7060,Leisure centre manager,health_fitness,107.69,0,52
M,Grantham,NH,3753,Charity fundraiser,shopping_net,9.24,0,78
F,Superior,AZ,85173,Petroleum engineer,food_dining,40.9,0,39
M,Quanah,TX,79252,"Librarian, public",gas_transport,48.58,0,28
F,Wilmington,NC,28405,English as a second language teacher,entertainment,26.78,0,43
M,Hatch,UT,84735,Geoscientist,entertainment,73.47,0,65
F,Henderson,WV,25106,Building services engineer,grocery_pos,89.37,0,80
F,Shields,ND,58569,Film/video editor,kids_pets,62.01,0,37
M,Tower Hill,IL,62571,Radio broadcast assistant,home,81.48,0,46
M,Chester,MD,21619,Paediatric nurse,health_fitness,45.05,0,45
M,Greenview,CA,96037,Call centre manager,entertainment,2.37,0,68
F,Kansas City,MO,64114,Counsellor,grocery_net,59.46,0,39
M,Cadiz,KY,42211,Commissioning editor,shopping_net,4.02,0,65
F,De Witt,AR,72042,Electrical engineer,gas_transport,87.75,0,33
M,Falconer,NY,14733,Metallurgist,grocery_pos,75.67,0,56
M,Titusville,FL,32780,Set designer,health_fitness,28.52,0,39
M,West Decatur,PA,16878,Armed forces logistics/support/administrative officer,health_fitness,13.73,0,64
M,Rock Tavern,NY,12575,Building surveyor,travel,3.92,0,89
F,Brunson,SC,29911,Social researcher,misc_pos,3.56,0,52
M,Glendale,CA,91206,Advertising account planner,health_fitness,73.91,0,44
M,Big Creek,KY,40914,"Psychologist, forensic",grocery_net,43.69,0,42
M,San Diego,CA,92128,Chartered public finance accountant,shopping_pos,3.35,0,67
F,Meredith,CO,81642,Public relations account executive,home,136.46,0,87
F,Baton Rouge,LA,70808,"Designer, furniture",food_dining,46.67,0,49
F,Battle Creek,IA,51006,"Teacher, early years/pre",health_fitness,15.18,0,29
M,Elkhart,IA,50073,Trading standards officer,grocery_pos,94.82,0,52
F,Pembroke Township,IL,60958,"Psychotherapist, child",misc_net,76.87,0,22
F,Albuquerque,NM,87116,Charity officer,grocery_pos,70.86,0,59
F,Notrees,TX,79759,Cytogeneticist,kids_pets,7.82,0,57
F,Manistique,MI,49854,Trade mark attorney,grocery_net,48.34,0,47
F,Thrall,TX,76578,Press sub,grocery_net,52.41,0,50
F,Santa Monica,CA,90403,"Civil engineer, contracting",home,36.22,0,65
F,Cottekill,NY,12419,Comptroller,home,13.62,0,36
F,Ash Flat,AR,72513,Hydrologist,kids_pets,42.73,0,100
M,Knowlesville,NY,14479,TEFL teacher,misc_net,53.11,0,62
M,Pointe Aux Pins,MI,49775,Electrical engineer,grocery_pos,112.97,0,32
F,Downsville,NY,13755,"Psychotherapist, child",personal_care,10.68,0,36
M,Dallas,TX,75238,Drilling engineer,entertainment,6.53,0,67
F,Phenix City,AL,36869,Chemical engineer,shopping_pos,1.5,0,42
M,Parsonsfield,ME,4047,Audiological scientist,home,77.44,0,70
M,Hawthorne,CA,90250,"Editor, magazine features",gas_transport,49.97,0,31
M,Moorhead,MS,38761,Chartered public finance accountant,grocery_net,36.08,0,27
M,Greenwich,NJ,8323,Insurance risk surveyor,home,15.3,0,61
F,Wilton,ND,58579,"Designer, ceramics/pottery",misc_pos,48.76,0,78
F,Valdosta,GA,31605,Educational psychologist,grocery_pos,183.09,0,39
F,Ehrhardt,SC,29081,"Engineer, materials",shopping_pos,6.35,0,34
M,Harrodsburg,IN,47434,Social researcher,grocery_pos,142.16,0,71
F,Altair,TX,77412,"Editor, film/video",shopping_pos,6.98,0,43
M,Fiddletown,CA,95629,Immigration officer,grocery_pos,87.15,0,39
M,South Hero,VT,5486,Transport planner,food_dining,57.54,0,35
F,Center Tuftonboro,NH,3816,"Optician, dispensing",health_fitness,34.54,0,55
M,Belfast,NY,14711,Mechanical engineer,shopping_net,8.64,0,64
M,Huntsville,AL,35803,"Engineer, automotive",entertainment,109.45,0,67
F,Stirling,NJ,7980,Science writer,kids_pets,4.94,0,57
M,Sauk Rapids,MN,56379,Hydrographic surveyor,health_fitness,80.64,0,39
M,Churubusco,IN,46723,"Research officer, trade union",gas_transport,77.91,0,40
F,Texarkana,AR,71854,Surgeon,food_dining,23.42,0,41
M,Burns Flat,OK,73624,Politician's assistant,entertainment,70.15,0,50
